Stock quote and option quote for IBM on 10/25/19 20:46:10

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
135.44,N,+1.37,135.30,P,135.70,P,5 x 5,"2,579,055",134.12,135.93,134.10

UNDERLYING EXTRA INFO
Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,FastBeta
4.78%,15.75,1.62,Q,8/8/19,152.95,105.94,"885,875,160",1.12

Theo parameters
Theo date,Theo stock price,Theo volatility
10/25/19, 0.00$, 0.00%

25 OCT 19  (0)  100 (Weeklys)
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM191220C130,41,938,.744,.043,-.018,.168,.105,16.13%,6.38,<empty>,<empty>,70.45%,55.55%,29.55%,4.42%,4.42%,6.375,20 x 48,20,48,+21.15%,6.30,6.30,Q,5.80,6.63,5.80,6.30,M,6.45,X,20 DEC 19,130,1.91,T,1.97,B,IBM191220P130,83,"2,374",-.296,.035,-.033,.184,-.065,18.61%,1.94,8.96%,1.51%,32.41%,60.96%,67.59%,9.18%,<empty>,1.940,1 x 5,1,5,-18.57%,1.93,1.93,M,2.07,2.12,1.77,,
,,IBM191220C135,395,"1,462",.506,.052,-.023,.211,.090,14.96%,3.10,<empty>,<empty>,47.82%,96.16%,52.18%,12.58%,12.58%,3.100,21 x 60,21,60,+29.10%,3.15,3.15,E,2.76,3.30,2.54,3.05,I,3.15,X,20 DEC 19,135,3.75,I,3.90,I,IBM191220P135,146,"1,702",-.491,.042,-.038,.212,-.110,17.57%,3.82,14.35%,2.92%,52.23%,96.71%,47.77%,18.10%,<empty>,3.825,50 x 35,50,35,-16.19%,3.83,3.83,C,4.20,4.40,3.58,,
,,IBM191220C140,384,"2,494",.262,.043,-.019,.174,.051,14.43%,1.19,<empty>,<empty>,24.43%,52.49%,75.57%,5.63%,27.20%,1.190,3 x 10,3,10,+38.64%,1.22,1.22,C,.88,1.29,.88,1.17,Z,1.21,H,20 DEC 19,140,6.95,X,7.10,X,IBM191220P140,67,"1,033",-.685,.036,-.037,.188,-.156,18.05%,7.03,25.93%,5.28%,71.45%,61.16%,28.55%,11.66%,<empty>,7.025,45 x 31,45,31,-13.04%,7.00,7.00,X,7.58,7.64,6.73,,
,,IBM191220C145,112,"1,225",.106,.024,-.011,.098,.022,14.50%,.38538872,<empty>,<empty>,9.65%,20.41%,90.35%,1.82%,47.05%,.385,11 x 22,11,22,+32.14%,.37,.37,C,.31,.41,.29,.37,H,.40,H,20 DEC 19,145,11.00,B,11.50,B,IBM191220P145,1,258,-.804,.025,-.034,.144,-.187,20.13%,11.25,41.53%,8.41%,83.07%,35.83%,16.93%,8.00%,<empty>,11.250,11 x 3,11,3,-10.33%,11.02,11.02,I,11.02,11.02,11.02,,
,,IBM191220C150,43,"1,602",.040,.011,-.006,.047,.008,15.25%,.13019829,<empty>,<empty>,3.56%,7.46%,96.44%,0.62%,69.50%,.130,23 x 13,23,13,+33.33%,.12,.12,B,.12,.14,.12,.12,H,.14,Q,20 DEC 19,150,15.40,X,17.10,E,IBM191220P150,10,142,-.835,.017,-.038,.129,-.202,25.76%,16.25,59.99%,12.15%,86.45%,28.56%,13.55%,8.00%,<empty>,16.250,31 x 1,31,1,-3.28%,16.20,16.20,C,16.20,16.20,16.20,,
,,IBM191220C155,11,930,.021,.006,-.004,.027,.004,17.15%,.07023884,<empty>,<empty>,1.81%,3.76%,98.19%,0.33%,92.87%,.070,49 x 45,49,45,+20.00%,.06,.06,Z,.05,.06,.05,.04,H,.10,X,20 DEC 19,155,19.35,E,23.40,T,IBM191220P155,0,20,-.845,.013,-.043,.123,-.212,31.94%,21.38,78.91%,16.00%,87.89%,25.52%,12.11%,8.59%,<empty>,21.375,2 x 2,2,2,0.00%,13.65,13.65,Q,0,0,0,,
,,IBM191220C160,2,673,.016,.004,-.004,.022,.003,19.93%,.06009365,<empty>,<empty>,1.33%,2.76%,98.67%,0.28%,116.48%,.060,47 x 31,47,31,+25.00%,.05,.05,C,.01,.05,.01,.02,H,.10,X,20 DEC 19,160,23.75,X,28.40,T,IBM191220P160,0,11,-.880,.010,-.039,.102,-.227,34.03%,26.08,96.26%,19.47%,91.02%,18.89%,8.98%,7.17%,<empty>,26.075,21 x 2,21,2,0.00%,19.60,19.60,X,0,0,0,,
,,IBM191220C165,0,436,.007,.002,-.002,.011,.001,20.56%,.0250487,<empty>,<empty>,0.57%,1.18%,99.43%,0.12%,139.97%,.025,0 x 21,0,21,0.00%,.03,.03,A,0,0,0,0,B,.05,B,20 DEC 19,165,29.05,E,33.30,H,IBM191220P165,0,0,-.882,.009,-.043,.101,-.235,39.43%,31.18,115.09%,23.30%,91.55%,17.81%,8.45%,7.64%,<empty>,31.175,2 x 21,2,21,<empty>,0,0, ,0,0,0,,
,,IBM191220C170,1,0,.008,.002,-.003,.012,.002,24.12%,.0352065,<empty>,<empty>,0.65%,1.35%,99.35%,0.17%,163.67%,.035,0 x 28,0,28,<empty>,.02,.02,Z,.02,.02,.02,0,B,.07,B,20 DEC 19,170,33.95,E,38.30,H,IBM191220P170,0,0,-.893,.008,-.044,.094,-.245,43.11%,36.13,133.36%,26.98%,92.61%,15.59%,7.39%,7.40%,<empty>,36.125,1 x 21,1,21,<empty>,0,0, ,0,0,0,,
,,IBM191220C175,0,0,.008,.001,-.003,.011,.002,26.73%,.03536007,<empty>,<empty>,0.58%,1.20%,99.42%,0.17%,187.33%,.035,0 x 45,0,45,<empty>,0,0, ,0,0,0,0,B,.07,A,20 DEC 19,175,38.85,E,43.30,H,IBM191220P175,0,2,-.901,.007,-.044,.088,-.255,46.53%,41.08,151.64%,30.67%,93.47%,13.80%,6.53%,7.17%,<empty>,41.075,1 x 21,1,21,0.00%,34.37,34.37,X,0,0,0,,
,,IBM191220C180,0,0,.007,.001,-.003,.011,.001,29.19%,.03502067,<empty>,<empty>,0.52%,1.06%,99.48%,0.17%,210.98%,.035,0 x 48,0,48,<empty>,0,0, ,0,0,0,0,B,.07,A,20 DEC 19,180,43.80,E,48.25,H,IBM191220P180,0,0,-.908,.006,-.044,.083,-.264,49.71%,46.03,169.91%,34.35%,94.19%,12.30%,5.81%,6.93%,<empty>,46.025,2 x 21,2,21,<empty>,0,0, ,0,0,0,,
,,IBM191220C185,0,0,.007,.001,-.003,.010,.001,31.59%,.03514607,<empty>,<empty>,0.47%,0.97%,99.53%,0.17%,234.64%,.035,0 x 36,0,36,<empty>,0,0, ,0,0,0,0,B,.07,A,20 DEC 19,185,48.80,H,53.35,M,IBM191220P185,0,0,-.909,.005,-.047,.082,-.272,53.94%,51.08,188.55%,38.14%,94.43%,11.81%,5.57%,7.17%,<empty>,51.075,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191220C190,0,0,.006,.001,-.003,.009,.001,33.89%,.03504305,<empty>,<empty>,0.43%,0.88%,99.57%,0.17%,258.29%,.035,0 x 35,0,35,<empty>,0,0, ,0,0,0,0,B,.07,A,20 DEC 19,190,53.70,X,58.40,X,IBM191220P190,0,0,-.914,.005,-.047,.079,-.281,57.11%,56.05,206.92%,41.84%,94.89%,10.86%,5.11%,7.05%,<empty>,56.050,31 x 21,31,21,<empty>,0,0, ,0,0,0,,
,,IBM191220C195,0,0,.006,.001,-.003,.009,.001,36.11%,.03500644,<empty>,<empty>,0.39%,0.81%,99.61%,0.17%,281.95%,.035,0 x 39,0,39,<empty>,0,0, ,0,0,0,0,B,.07,A,20 DEC 19,195,58.85,H,63.40,T,IBM191220P195,0,0,-.912,.005,-.050,.080,-.288,61.43%,61.12,225.65%,45.66%,94.98%,10.71%,5.02%,7.40%,<empty>,61.125,21 x 2,21,2,<empty>,0,0, ,0,0,0,,
,,IBM191220C200,0,0,.006,.001,-.003,.009,.001,38.28%,.03516481,<empty>,<empty>,0.36%,0.75%,99.64%,0.17%,305.60%,.035,0 x 38,0,38,<empty>,0,0, ,0,0,0,0,B,.07,A,20 DEC 19,200,63.80,H,68.35,M,IBM191220P200,0,0,-.917,.004,-.050,.076,-.297,64.05%,66.08,243.93%,49.34%,95.41%,9.80%,4.59%,7.17%,<empty>,66.075,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191220C205,0,0,.005,.001,-.003,.008,.001,40.38%,.03531617,<empty>,<empty>,0.34%,0.70%,99.66%,0.17%,329.26%,.035,0 x 46,0,46,<empty>,0,0, ,0,0,0,0,P,.07,B,20 DEC 19,205,68.85,H,73.40,X,IBM191220P205,0,0,-.917,.004,-.053,.076,-.305,67.86%,71.13,262.57%,53.13%,95.52%,9.58%,4.48%,7.40%,<empty>,71.125,21 x 21,21,21,<empty>,0,0, ,0,0,0,,
,,IBM191220C210,0,0,.005,.001,-.003,.008,.001,42.38%,.03520651,<empty>,<empty>,0.32%,0.65%,99.68%,0.17%,352.91%,.035,0 x 63,0,63,<empty>,0,0, ,0,0,0,0,C,.07,A,20 DEC 19,210,74.10,E,78.40,T,IBM191220P210,0,0,-.913,.004,-.057,.079,-.312,72.54%,76.25,281.49%,57.01%,95.45%,9.77%,4.55%,8.00%,<empty>,76.250,2 x 2,2,2,<empty>,0,0, ,0,0,0,,

17 JAN 20  (84)  100
,,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Option Code,Volume,Open.Int,Delta,Gamma,Theta,Vega,Rho,Impl Vol,Theo Price,ROC,ROR,Prob.ITM,Prob.Touch,Prob.OTM,Cov Return,Max Cov Return,Mark,Size,BS,AS,%Change,Last,LAST,LX,Open,High,Low,,
,,IBM200117C60,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-0.13%,0.00%,75.400,21 x 2,21,2,0.00%,78.39,78.39,C,0,0,0,73.10,X,77.70,E,17 JAN 20,60,0,P,.03,Z,IBM200117P60,0,"1,560",-.001,.00,-.001,.003,.00,58.31%,.0150232,0.25%,0.03%,0.32%,0.61%,99.68%,0.05%,<empty>,.015,0 x 21,0,21,0.00%,.02,.02,C,0,0,0,,
,,IBM200117C65,0,0,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-0.13%,0.00%,70.400,31 x 2,31,2,0.00%,74.22,74.22,C,0,0,0,68.10,X,72.70,E,17 JAN 20,65,0,Z,.03,W,IBM200117P65,0,372,-.001,.00,-.001,.003,.00,52.96%,.01541287,0.23%,0.02%,0.33%,0.63%,99.67%,0.05%,<empty>,.015,0 x 31,0,31,0.00%,.03,.03,E,0,0,0,,
,,IBM200117C70,0,0,.893,.001,-.039,.072,.022,102.40%,65.48,<empty>,<empty>,85.88%,25.20%,14.12%,0.11%,0.11%,65.475,1 x 21,1,21,0.00%,69.40,69.40,D,0,0,0,63.25,Q,67.70,X,17 JAN 20,70,0,B,.06,B,IBM200117P70,0,561,-.003,.00,-.002,.006,-.001,51.17%,.03005262,0.43%,0.04%,0.58%,1.12%,99.42%,0.10%,<empty>,.030,0 x 30,0,30,0.00%,.05,.05,H,0,0,0,,
,,IBM200117C75,0,0,.901,.001,-.033,.071,.022,88.62%,60.45,<empty>,<empty>,87.54%,22.56%,12.46%,0.03%,0.03%,60.450,21 x 21,21,21,0.00%,64.10,64.10,D,0,0,0,58.10,X,62.80,X,17 JAN 20,75,.02,Q,.03,E,IBM200117P75,0,"2,348",-.003,.00,-.001,.005,-.001,45.26%,.02502292,0.33%,0.03%,0.52%,0.99%,99.48%,0.08%,<empty>,.025,200 x 25,200,25,0.00%,.04,.04,Q,0,0,0,,
,,IBM200117C80,0,3,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-0.21%,0.00%,55.375,31 x 21,31,21,0.00%,59.70,59.70,N,0,0,0,53.10,H,57.65,H,17 JAN 20,80,0,B,.04,A,IBM200117P80,0,655,-.002,.00,-.001,.005,-.001,39.76%,.02038785,0.25%,0.03%,0.45%,0.87%,99.55%,0.06%,<empty>,.020,0 x 141,0,141,0.00%,.05,.05,C,0,0,0,,
,,IBM200117C85,0,1,.914,.001,-.024,.071,.030,67.89%,50.55,<empty>,<empty>,89.20%,19.94%,10.80%,0.35%,0.35%,50.550,2 x 21,2,21,0.00%,54.25,54.25,D,0,0,0,48.25,T,52.85,I,17 JAN 20,85,0,B,.09,P,IBM200117P85,0,661,-.005,.001,-.002,.010,-.002,38.69%,.04511439,0.53%,0.05%,0.90%,1.73%,99.10%,0.14%,<empty>,.045,0 x 26,0,26,0.00%,.10,.10,H,0,0,0,,
,,IBM200117C90,0,3,.922,.002,-.020,.069,.033,58.67%,45.55,<empty>,<empty>,89.93%,18.75%,10.07%,0.35%,0.35%,45.550,2 x 2,2,2,0.00%,43.51,43.51,C,0,0,0,43.35,E,47.75,E,17 JAN 20,90,.05,H,.07,Q,IBM200117P90,0,"5,652",-.007,.001,-.003,.014,-.002,35.51%,.06011327,0.67%,0.07%,1.19%,2.29%,98.81%,0.19%,<empty>,.060,21 x 64,21,64,0.00%,.09,.09,B,0,0,0,,
,,IBM200117C95,0,72,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-0.13%,0.00%,40.400,2 x 2,2,2,0.00%,38.00,38.00,I,0,0,0,38.25,E,42.55,E,17 JAN 20,95,.08,I,.11,W,IBM200117P95,0,"1,291",-.012,.001,-.004,.021,-.004,33.18%,.09511498,1.00%,0.10%,1.82%,3.49%,98.18%,0.30%,<empty>,.095,45 x 8,45,8,0.00%,.10,.10,Q,0,0,0,,
,,IBM200117C100,10,126,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-2.35%,0.00%,34.700,22 x 10,22,10,+3.40%,35.59,35.59,M,35.59,35.59,35.59,33.55,H,35.85,H,17 JAN 20,100,.14,Z,.16,W,IBM200117P100,11,"3,361",-.019,.002,-.006,.031,-.006,30.89%,.1502947,1.50%,0.15%,2.78%,5.32%,97.22%,0.48%,<empty>,.150,1 x 33,1,33,-5.88%,.16,.16,P,.14,.16,.14,,
,,IBM200117C105,0,96,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-2.66%,0.00%,29.600,21 x 5,21,5,0.00%,37.30,37.30,I,0,0,0,28.20,H,31.00,I,17 JAN 20,105,.20,H,.24,Q,IBM200117P105,0,"2,094",-.029,.004,-.008,.044,-.010,28.24%,.22042819,2.10%,0.21%,4.02%,7.68%,95.98%,0.70%,<empty>,.220,37 x 16,37,16,0.00%,.26,.26,H,0,0,0,,
,,IBM200117C110,4,724,1.000,.00,.00,.00,.00,--,<empty>,<empty>,<empty>,100.00%,<empty>,0.00%,-2.03%,0.00%,24.800,9 x 5,9,5,+1.24%,24.50,24.50,H,24.50,24.50,24.50,23.80,B,25.80,I,17 JAN 20,110,.32,H,.37,P,IBM200117P110,73,"6,055",-.047,.006,-.010,.064,-.016,25.91%,.34506443,3.14%,0.31%,6.11%,11.65%,93.89%,1.09%,<empty>,.345,33 x 17,33,17,-16.67%,.35,.35,Q,.35,.37,.33,,
,,IBM200117C115,0,575,.923,.011,-.009,.085,.086,26.75%,20.70,<empty>,<empty>,87.46%,23.73%,12.54%,0.82%,0.82%,20.700,9 x 21,9,21,0.00%,19.15,19.15,C,0,0,0,19.60,B,21.80,M,17 JAN 20,115,.55,H,.59,C,IBM200117P115,111,"4,470",-.077,.009,-.014,.095,-.026,23.86%,.57006205,4.96%,0.50%,9.64%,18.30%,90.36%,1.81%,<empty>,.570,15 x 10,15,10,-17.46%,.52,.52,Q,.57,.58,.51,,
,,IBM200117C120,3,"1,554",.964,.017,-.003,.043,.045,18.18%,15.48,<empty>,<empty>,89.53%,19.81%,10.47%,0.11%,0.11%,15.475,13 x 21,13,21,+11.27%,15.80,15.80,W,15.34,15.80,15.32,15.05,B,15.90,B,17 JAN 20,120,.90,X,.96,Z,IBM200117P120,31,"6,974",-.126,.015,-.019,.135,-.042,21.72%,.93048098,7.75%,0.78%,15.02%,28.36%,84.98%,2.95%,<empty>,.930,45 x 13,45,13,-13.21%,.92,.92,N,1.00,1.01,.85,,
,,IBM200117C125,76,"1,523",.823,.026,-.013,.162,.137,19.33%,11.17,<empty>,<empty>,76.97%,43.14%,23.03%,2.33%,2.33%,11.175,60 x 60,60,60,+14.67%,11.10,11.10,N,10.49,11.40,10.45,10.95,M,11.40,M,17 JAN 20,125,1.55,X,1.65,H,IBM200117P125,37,"5,101",-.207,.022,-.024,.186,-.069,19.95%,1.60,9.61%,1.30%,23.82%,44.61%,76.18%,5.08%,<empty>,1.600,41 x 21,41,21,-11.35%,1.64,1.64,X,1.66,1.66,1.46,,
,,IBM200117C130,58,"1,775",.681,.033,-.018,.228,.150,18.09%,7.28,<empty>,<empty>,63.50%,67.55%,36.50%,5.82%,5.82%,7.275,60 x 60,60,60,+19.90%,7.17,7.17,C,6.60,7.45,6.60,7.10,X,7.45,M,17 JAN 20,130,2.72,Z,2.83,H,IBM200117P130,99,"7,390",-.331,.030,-.029,.236,-.111,18.45%,2.78,12.82%,2.18%,36.81%,68.13%,63.19%,8.80%,<empty>,2.775,3 x 31,3,31,-14.85%,2.81,2.81,X,2.90,3.06,2.58,,
,,IBM200117C135,620,"5,684",.502,.037,-.021,.257,.129,16.97%,4.17,<empty>,<empty>,46.52%,97.30%,53.48%,11.85%,11.85%,4.175,31 x 21,31,21,+16.15%,4.10,4.10,C,3.84,4.30,3.63,4.10,I,4.25,H,17 JAN 20,135,4.65,H,4.85,X,IBM200117P135,581,"5,066",-.496,.035,-.032,.258,-.167,17.39%,4.75,17.82%,3.65%,53.48%,97.36%,46.52%,15.07%,<empty>,4.750,11 x 92,11,92,-12.39%,4.88,4.88,I,5.20,5.20,4.50,,
,,IBM200117C140,473,"4,780",.318,.034,-.019,.231,.089,16.21%,2.08,<empty>,<empty>,29.02%,63.46%,70.98%,6.60%,21.07%,2.080,45 x 45,45,45,+27.22%,2.15,2.15,B,1.81,2.15,1.74,1.99,X,2.17,X,17 JAN 20,140,7.50,M,7.75,D,IBM200117P140,30,"4,685",-.672,.033,-.030,.232,-.229,16.50%,7.63,28.15%,5.76%,70.70%,64.06%,29.30%,9.72%,<empty>,7.625,45 x 10,45,10,-13.14%,7.60,7.60,Q,8.02,8.10,7.40,,
,,IBM200117C145,222,"7,027",.172,.025,-.014,.166,.051,15.91%,.92536045,<empty>,<empty>,15.41%,33.19%,84.59%,2.93%,33.26%,.925,45 x 64,45,64,+37.68%,.95,.95,Q,.75,.96,.75,.86,M,.99,X,17 JAN 20,145,11.40,X,11.70,M,IBM200117P145,52,"3,736",-.803,.024,-.026,.175,-.280,16.84%,11.55,42.64%,8.65%,83.33%,35.90%,16.67%,6.31%,<empty>,11.550,45 x 31,45,31,-7.91%,11.65,11.65,P,12.15,12.15,11.55,,
,,IBM200117C150,283,"11,393",.084,.015,-.009,.101,.025,16.02%,.38999574,<empty>,<empty>,7.33%,15.61%,92.67%,1.24%,47.43%,.390,21 x 39,21,39,+33.33%,.40,.40,C,.30,.43,.30,.36,H,.42,H,17 JAN 20,150,15.75,B,17.25,H,IBM200117P150,0,"3,066",-.836,.017,-.028,.154,-.302,21.15%,16.50,60.91%,12.36%,86.88%,28.00%,13.12%,6.15%,<empty>,16.500,26 x 23,26,23,0.00%,17.80,17.80,I,0,0,0,,
,,IBM200117C155,83,"8,457",.039,.008,-.005,.056,.012,16.40%,.16498642,<empty>,<empty>,3.34%,7.04%,96.66%,0.52%,62.58%,.165,45 x 11,45,11,+33.33%,.20,.20,X,.21,.21,.15,.13,M,.20,Z,17 JAN 20,155,20.85,N,22.95,X,IBM200117P155,0,"1,668",-.828,.013,-.034,.159,-.312,28.03%,21.90,80.85%,16.45%,86.81%,28.16%,13.19%,7.42%,<empty>,21.900,10 x 21,10,21,0.00%,24.13,24.13,I,0,0,0,,
,,IBM200117C160,83,"4,948",.022,.005,-.003,.034,.007,17.51%,.09000824,<empty>,<empty>,1.79%,3.76%,98.21%,0.29%,78.20%,.090,46 x 32,46,32,0.00%,.10,.10,C,.10,.10,.09,.07,E,.11,X,17 JAN 20,160,25.45,B,27.60,H,IBM200117P160,1,812,-.865,.011,-.032,.133,-.334,29.50%,26.53,97.92%,19.87%,90.18%,20.88%,9.82%,6.23%,<empty>,26.525,24 x 22,24,22,-7.61%,25.60,25.60,X,25.60,25.60,25.60,,
,,IBM200117C165,0,"3,713",.016,.003,-.003,.026,.005,19.38%,.0701602,<empty>,<empty>,1.27%,2.66%,98.73%,0.22%,94.00%,.070,1 x 47,1,47,0.00%,.03,.03,I,0,0,0,.04,H,.10,M,17 JAN 20,165,28.80,X,33.45,N,IBM200117P165,0,"1,916",-.902,.008,-.027,.103,-.357,29.73%,31.13,114.90%,23.25%,93.28%,14.22%,6.72%,4.97%,<empty>,31.125,21 x 1,21,1,0.00%,32.35,32.35,Z,0,0,0,,
,,IBM200117C170,10,"5,279",.006,.001,-.001,.012,.002,19.20%,.0254727,<empty>,<empty>,0.50%,1.04%,99.50%,0.08%,109.72%,.025,10 x 98,10,98,-66.67%,.02,.02,B,.03,.03,.02,.02,P,.03,B,17 JAN 20,170,33.80,B,38.45,X,IBM200117P170,0,334,-.907,.007,-.028,.099,-.370,33.09%,36.13,133.36%,26.98%,93.91%,12.89%,6.09%,4.97%,<empty>,36.125,1 x 21,1,21,0.00%,36.18,36.18,C,0,0,0,,
,,IBM200117C175,0,"3,787",.004,.001,-.001,.008,.001,20.15%,.01525365,<empty>,<empty>,0.29%,0.60%,99.71%,0.05%,125.56%,.015,0 x 25,0,25,0.00%,.03,.03,B,0,0,0,0,Z,.03,E,17 JAN 20,175,39.05,E,43.45,X,IBM200117P175,0,"1,169",-.903,.006,-.031,.102,-.381,37.58%,41.25,152.28%,30.84%,93.86%,13.05%,6.14%,5.36%,<empty>,41.250,2 x 21,2,21,0.00%,35.70,35.70,Z,0,0,0,,
,,IBM200117C180,4,"8,729",.003,.001,-.001,.005,.001,21.19%,.01010183,<empty>,<empty>,0.18%,0.38%,99.82%,0.03%,141.40%,.010,0 x 12,0,12,-60.00%,.02,.02,C,.02,.02,.02,0,E,.02,Z,17 JAN 20,180,43.90,E,48.40,X,IBM200117P180,0,193,-.913,.005,-.030,.093,-.395,39.68%,46.15,170.37%,34.48%,94.72%,11.21%,5.28%,5.04%,<empty>,46.150,2 x 21,2,21,0.00%,49.53,49.53,I,0,0,0,,
,,IBM200117C185,0,"1,070",.007,.001,-.002,.012,.002,26.05%,.03514167,<empty>,<empty>,0.47%,0.97%,99.53%,0.11%,157.35%,.035,0 x 14,0,14,0.00%,.07,.07,W,0,0,0,0,B,.07,P,17 JAN 20,185,48.75,A,53.45,I,IBM200117P185,0,63,-.919,.005,-.030,.088,-.408,42.10%,51.10,188.64%,38.16%,95.27%,10.05%,4.73%,4.89%,<empty>,51.100,2 x 21,2,21,0.00%,37.95,37.95,I,0,0,0,,
,,IBM200117C190,0,"3,397",.006,.001,-.002,.012,.002,27.93%,.03504226,<empty>,<empty>,0.42%,0.88%,99.58%,0.11%,173.21%,.035,0 x 13,0,13,0.00%,.02,.02,H,0,0,0,0,B,.07,P,17 JAN 20,190,53.75,N,58.40,X,IBM200117P190,0,116,-.922,.004,-.030,.084,-.421,44.67%,56.07,207.01%,41.87%,95.65%,9.26%,4.35%,4.81%,<empty>,56.075,1 x 21,1,21,0.00%,51.98,51.98,I,0,0,0,,
,,IBM200117C195,0,"1,872",.006,.001,-.002,.011,.002,29.74%,.03500409,<empty>,<empty>,0.39%,0.81%,99.61%,0.11%,189.07%,.035,0 x 17,0,17,0.00%,.04,.04,B,0,0,0,0,B,.07,P,17 JAN 20,195,58.75,B,63.35,A,IBM200117P195,0,73,-.925,.004,-.030,.081,-.434,47.14%,61.05,225.38%,45.58%,95.97%,8.58%,4.03%,4.73%,<empty>,61.050,1 x 2,1,2,0.00%,56.00,56.00,X,0,0,0,,
,,IBM200117C200,0,"2,511",.006,.001,-.002,.011,.002,31.53%,.03526976,<empty>,<empty>,0.36%,0.75%,99.64%,0.11%,204.93%,.035,0 x 14,0,14,0.00%,.06,.06,Q,0,0,0,0,B,.07,E,17 JAN 20,200,63.75,T,68.40,X,IBM200117P200,3,224,-.925,.004,-.031,.081,-.445,50.13%,66.08,243.93%,49.34%,96.10%,8.34%,3.90%,4.81%,<empty>,66.075,2 x 21,2,21,-0.33%,66.13,66.13,C,66.13,66.13,66.13,,
,,IBM200117C210,0,735,.003,.00,-.001,.005,.001,32.09%,.01507639,<empty>,<empty>,0.16%,0.32%,99.84%,0.05%,236.60%,.015,0 x 30,0,30,0.00%,.03,.03,H,0,0,0,0,Q,.03,Q,17 JAN 20,210,73.90,X,78.45,X,IBM200117P210,0,4,-.923,.003,-.035,.084,-.468,56.50%,76.18,281.21%,56.92%,96.17%,8.21%,3.83%,5.12%,<empty>,76.175,21 x 21,21,21,0.00%,77.45,77.45,Z,0,0,0,,
,,IBM200117C220,0,"2,383",.003,.00,-.001,.006,.001,35.99%,.02010883,<empty>,<empty>,0.17%,0.36%,99.83%,0.06%,268.34%,.020,0 x 40,0,40,0.00%,.02,.02,Q,0,0,0,0,C,.04,W,17 JAN 20,220,84.00,E,88.45,X,IBM200117P220,0,135,-.922,.003,-.037,.084,-.490,62.00%,86.23,318.31%,64.46%,96.37%,7.83%,3.63%,5.28%,<empty>,86.225,2 x 21,2,21,0.00%,83.99,83.99,Q,0,0,0,,
,,IBM200117C230,0,"1,555",.003,.00,-.001,.006,.001,38.84%,.02002515,<empty>,<empty>,0.15%,0.32%,99.85%,0.06%,300.06%,.020,0 x 69,0,69,0.00%,.02,.02,X,0,0,0,0,Q,.04,X,17 JAN 20,230,94.00,A,98.40,H,IBM200117P230,0,636,-.925,.003,-.038,.082,-.513,66.35%,96.20,355.14%,71.90%,96.69%,7.17%,3.31%,5.20%,<empty>,96.200,2 x 21,2,21,0.00%,81.50,81.50,P,0,0,0,,
,,IBM200117C240,0,"1,836",.003,.00,-.001,.005,.001,41.58%,.02020402,<empty>,<empty>,0.14%,0.29%,99.86%,0.06%,331.79%,.020,0 x 51,0,51,0.00%,.02,.02,X,0,0,0,0,Q,.04,X,17 JAN 20,240,103.65,E,108.40,H,IBM200117P240,0,0,-.933,.003,-.035,.073,-.536,68.50%,106.02,391.41%,79.14%,97.24%,5.96%,2.76%,4.65%,<empty>,106.025,1 x 21,1,21,0.00%,122.18,122.18,C,0,0,0,,

17 APR 20  (175)  100
